比	3036600.0
昜	3000357.0
台	2940615.0
先	2889371.0
羽	2843411.0
專	2842335.0
业	2819700.0
𠫓	2804228.0
果	2800700.0
光	2798335.0
士	2771213.0
及	2770519.0
與	2745154.0
反	2711055.0
直	2703702.0
干	2686468.0
㠯	2683148.0
再	2681507.0
另	2680804.0
丩	2660636.0
囟	2635889.0
交	2623374.0
鬼	2620621.0
東	2601463.0
今	2586899.0
咅	2584747.0
皿	2552407.0
亦	2531100.0
弋	2517616.0
由	2507024.0
丶	2490903.0
太	2460116.0
㇕	2448460.0
甬	2414356.0
化	2411498.0
告	2401647.0
牙	2392942.0
麻	2360775.0
夫	2354761.0
龴	2350883.0
重	2334035.0
聿	2330087.0
束	2324462.0
原	2320577.0
舟	2306655.0
黑	2305688.0
父	2270268.0
酉	2262677.0
龍	2222192.0
良	2213239.0
介	2172736.0
戔	2126456.0
全	2125734.0
㫃	2121752.0
加	2113976.0
食	2113824.0
并	2112122.0
丮	2078663.0
乃	2047991.0
匚	2044582.0
勿	2027146.0
凵	2025457.0
必	2007619.0
具	1988942.0
莫	1971773.0
未	1927861.0
婁	1914723.0
飛	1911129.0
内	1866907.0
求	1865089.0
午	1858842.0
昔	1848190.0
失	1842953.0
半	1836816.0
平	1830887.0
冬	1820391.0
乎	1807505.0
辛	1806660.0
廴	1806583.0
七	1784373.0
岡	1783478.0
斗	1780281.0
九	1773893.0
余	1765613.0
圭	1757192.0
壴	1727036.0
万	1719592.0
壬	1666256.0
周	1662505.0
氐	1649414.0
丂	1625280.0
幺	1623579.0
卯	1618531.0
世	1569151.0
吉	1559326.0
它	1554811.0
早	1550609.0
單	1545083.0
愛	1544863.0
乞	1534620.0
帶	1527118.0
北	1525022.0
缶	1503508.0
廿	1500164.0
畐	1486901.0
共	1462072.0
冊	1448739.0
吏	1444779.0
韋	1444563.0
支	1441385.0
𦥑	1438636.0
兆	1427930.0
鳥	1420213.0
免	1405424.0
百	1400686.0
亼	1368062.0
离	1349494.0
員	1334718.0
毛	1322763.0
倉	1319924.0
表	1315242.0
五	1315068.0
疋	1310916.0
監	1300687.0
釆	1291134.0
予	1269262.0
虎	1268637.0
𠂉	1264401.0
步	1241718.0
片	1240136.0
侖	1239004.0
吾	1229687.0
旨	1223502.0
炎	1220485.0
卓	1214146.0
母	1205171.0
豆	1179399.0
司	1172180.0
南	1167013.0
千	1132293.0
甫	1120380.0
弗	1092339.0
帝	1081149.0
亞	1079697.0
戉	1073127.0
民	1061988.0
辰	1061729.0
龹	1028389.0
氏	1027472.0
堯	1022658.0
市	1011790.0
服	1011706.0
曾	1010795.0
甘	1009852.0
魚	1002509.0
夜	991633.0
巨	980857.0
易	971139.0
呂	969745.0
血	966204.0
黃	921248.0
朝	916148.0
采	912687.0
臣	907054.0
華	902197.0
凡	885534.0
旁	880500.0
制	878656.0
复	871280.0
爻	868715.0
屯	866894.0
俞	865768.0
章	848313.0
谷	847449.0
朋	844607.0
𠂆	844476.0
睪	833184.0
寒	822547.0
克	821516.0
齊	819245.0
敢	818829.0
盡	817869.0
垂	816012.0
臼	813736.0
皇	804338.0
斥	799854.0
朱	793263.0
享	789725.0
玄	786056.0
久	784150.0
柬	779061.0
革	776238.0
旡	776047.0
疑	767036.0
六	766136.0
冃	765144.0
達	764024.0
爰	760928.0
术	752501.0
甚	744141.0
臾	736087.0
舛	722174.0
乙	720968.0
𡈼	706072.0
布	695372.0
庚	684364.0
吳	676469.0
禺	673985.0
麗	666965.0
𣶒	663096.0
朿	657718.0
矛	648811.0
丙	636775.0
香	634420.0
舍	630705.0
尗	627189.0
骨	621285.0
差	618135.0
卒	614460.0
巩	613303.0
散	610629.0
段	610545.0
永	608822.0
卬	602520.0
並	598762.0
展	589793.0
塞	583750.0
亢	565176.0
瓜	559964.0
𢦏	559686.0
責	552477.0
叚	548750.0
彔	538193.0
𠂢	537269.0
串	534438.0
商	515444.0
丑	515067.0
卑	509810.0
暴	509524.0
赤	508257.0
童	506923.0
亏	504857.0
囪	498941.0
幸	494668.0
眉	490965.0
曹	490924.0
史	489723.0
禹	481331.0
春	480626.0
夌	469091.0
兼	464277.0
查	460070.0
倝	455855.0
灰	441986.0
畢	437104.0
異	417352.0
酋	405339.0
乇	397947.0
丈	389713.0
㐭	389285.0
甲	386491.0
畫	361691.0
寅	360084.0
电	355070.0
朕	346925.0
乘	346762.0
昌	338585.0
尺	333085.0
末	326855.0
素	325905.0
壽	324919.0
网	324751.0
屮	323707.0
咼	323224.0
瓦	322886.0
善	320626.0
敖	311192.0
鬲	310328.0
丹	308175.0
升	308131.0
亨	291521.0
烏	284741.0
縣	284517.0
奔	265311.0
乡	259093.0
豸	258724.0
曲	258196.0
丘	253448.0
燕	251573.0
畏	247134.0
益	246530.0
㐄	246306.0
兔	243029.0
彑	235771.0
黎	233172.0
齒	232036.0
耒	222506.0
互	215521.0
屰	212189.0
袁	210389.0
犮	209207.0
鼻	206512.0
戎	194392.0
盾	181728.0
尾	181053.0
尢	178910.0
鹿	177111.0
堇	175227.0
臿	168294.0
襄	154960.0
贏	148435.0
泉	128365.0
喪	128325.0
貞	125772.0
兀	110660.0
雚	105104.0
焉	97356.0
黽	94962.0
尞	91742.0
覃	91107.0
鼠	91104.0
蚤	88795.0
函	88153.0
丞	85220.0
隶	80014.0
晉	75502.0
曰	74013.0
囊	71919.0
巿	64806.0
禽	64351.0
鼎	60152.0
於	59442.0
亠	59093.0
龜	55019.0
蜀	52584.0
丐	48925.0
壳	43672.0
戊	42814.0
熏	41017.0
刁	36156.0
𠂔	34470.0
傘	33560.0
叕	32136.0
脊	31552.0
睘	29421.0
凸	22455.0
凹	21435.0
巽	17720.0
坴	14888.0
冓	11401.0
帚	7330.0
韭	6265.0
鹵	6208.0
亟	5010.0
𦥯	2330.0
卻	1676.0
䜌	1539.0
雈	1404.0
龠	937.0
丏	932.0
臺	828.0
𤰇	827.0
萬	753.0
㡭	624.0
爾	436.0
𤔔	419.0
舄	318.0
鬥	210.0
嗇	184.0
鬯	159.0
廌	104.0
禸	25.0
⾂	0
